P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
322336,44,이마트 역삼점,288,동태,1마리,1980,Jul-12,러시아산,2,대형마트,680000,강남구
322337,44,이마트 역삼점,266,"고등어(생물,국산)",1마리,6980,Jul-12,大,2,대형마트,680000,강남구
322338,44,이마트 역삼점,254,"오징어(생물,국산)",1마리,2280,Jul-12,2미 \4560 생,2,대형마트,680000,강남구
322339,74,이마트 왕십리점,305,"사과(부사, 300g)",1개,2475,Jul-12,4개 9900,2,대형마트,200000,성동구
322340,74,이마트 왕십리점,306,"배(신고, 600g)",1개,0,Jul-12,미입고,2,대형마트,200000,성동구
322341,74,이마트 왕십리점,125,배추(국산),1포기(2kg),2380,Jul-12,,2,대형마트,200000,성동구
322342,74,이마트 왕십리점,25,무,1개,1880,Jul-12,,2,대형마트,200000,성동구
322343,74,이마트 왕십리점,24,양파,1망(1.5kg),4180,Jul-12,8개,2,대형마트,200000,성동구
322344,74,이마트 왕십리점,310,상추(100g),1봉지,1880,Jul-12,,2,대형마트,200000,성동구
322345,74,이마트 왕십리점,311,오이(다다기),1개,545,Jul-12,4개 2180,2,대형마트,200000,성동구
322346,74,이마트 왕십리점,119,호박(인큐베이터),1개,880,Jul-12,,2,대형마트,200000,성동구
322347,74,이마트 왕십리점,52,돼지고기(삼겹살),600g,11800,Jul-12,1950,2,대형마트,200000,성동구
322348,74,이마트 왕십리점,58,"쇠고기(한우,불고기)",600g,20400,Jul-12,설도 3400,2,대형마트,200000,성동구
322349,74,이마트 왕십리점,18,닭고기,1마리(600g이상),6480,Jul-12,1000g,2,대형마트,200000,성동구
322350,74,이마트 왕십리점,171,달걀(특란),10개,2000,Jul-12,난이생생,2,대형마트,200000,성동구
322351,74,이마트 왕십리점,314,"냉동참조기(20cm,국산)",1마리,990,Jul-12,3마리 2970,2,대형마트,200000,성동구
322352,74,이마트 왕십리점,152,"명태(러시아,냉동)",1마리,2480,Jul-12,동태 러시아,2,대형마트,200000,성동구
322353,74,이마트 왕십리점,254,"오징어(생물,국산)",1마리,2280,Jul-12,생물  2280,2,대형마트,200000,성동구
322354,74,이마트 왕십리점,316,"고등어(30cm,국산)",1마리(30cm),2800,Jul-12,2마리 5600,2,대형마트,200000,성동구
322355,91,동원시장,305,"사과(부사, 300g)",1개,2000,Jul-12,사과,1,전통시장,260000,중랑구
322356,91,동원시장,306,"배(신고, 600g)",1개,3000,Jul-12,신고배,1,전통시장,260000,중랑구
322357,91,동원시장,307,배추(2.5~3kg),1포기,3000,Jul-12,국산,1,전통시장,260000,중랑구
322358,91,동원시장,308,무(1kg),1개,1500,Jul-12,제주무,1,전통시장,260000,중랑구
322359,91,동원시장,309,양파(1.5kg망),망,1800,Jul-12,무안양파,1,전통시장,260000,중랑구
322360,91,동원시장,310,상추(100g),100g,500,Jul-12,적상추,1,전통시장,260000,중랑구
322361,91,동원시장,311,오이(다다기),1개,200,Jul-12,"5개1,000원",1,전통시장,260000,중랑구
322362,91,동원시장,312,애호박,1개,500,Jul-12,진주애호박,1,전통시장,260000,중랑구
322363,91,동원시장,58,"쇠고기(한우,불고기)",600g(1등급),19800,Jul-12,"설도, 농협안심축산물",1,전통시장,260000,중랑구
322364,91,동원시장,202,돼지고기(생삼겹살),600g,10800,Jul-12,국산,1,전통시장,260000,중랑구
322365,91,동원시장,283,닭고기(육계),1마리,5800,Jul-12,하림닭10호,1,전통시장,260000,중랑구
322366,91,동원시장,181,달걀(왕란),10개,1930,Jul-12,"1판30개입 5,800원",1,전통시장,260000,중랑구
322367,91,동원시장,136,"조기(국산,생물)",1마리(15cm),1430,Jul-12,참조기7마리10000,1,전통시장,260000,중랑구
322368,91,동원시장,264,"명태(냉동,수입산)",1마리(45cm),2000,Jul-12,북태평양,1,전통시장,260000,중랑구
322369,91,동원시장,254,"오징어(생물,국산)",1마리(25cm),3000,Jul-12,동해,1,전통시장,260000,중랑구
322370,91,동원시장,266,"고등어(생물,국산)",1마리(30cm),3000,Jul-12,대,1,전통시장,260000,중랑구
322515,96,공릉 도깨비시장,305,"사과(부사, 300g)",1개,2000,Jul-12,경북,1,전통시장,350000,노원구
322516,96,공릉 도깨비시장,306,"배(신고, 600g)",1개,3000,Jul-12,이천,1,전통시장,350000,노원구
322517,96,공릉 도깨비시장,307,배추(2.5~3kg),1포기,3500,Jul-12,해남,1,전통시장,350000,노원구
322518,96,공릉 도깨비시장,308,무(1kg),1개,1000,Jul-12,제주,1,전통시장,350000,노원구
322519,96,공릉 도깨비시장,309,양파(1.5kg망),1망,1200,Jul-12,무안,1,전통시장,350000,노원구
322520,96,공릉 도깨비시장,310,상추(100g),1봉지,800,Jul-12,충남 괴성,1,전통시장,350000,노원구
322521,96,공릉 도깨비시장,311,오이(다다기),1개,400,Jul-12,,1,전통시장,350000,노원구
322522,96,공릉 도깨비시장,312,애호박,1개,500,Jul-12,"광양, 논개",1,전통시장,350000,노원구
322523,96,공릉 도깨비시장,58,"쇠고기(한우,불고기)",600g(1등급),1688,Jul-12,농협 안심한우,1,전통시장,350000,노원구
322524,96,공릉 도깨비시장,202,돼지고기(생삼겹살),600g,11400,Jul-12,농협 안심포크,1,전통시장,350000,노원구
322525,96,공릉 도깨비시장,283,닭고기(육계),1마리(1kg),6000,Jul-12,"일반, 청정계",1,전통시장,350000,노원구
322526,96,공릉 도깨비시장,134,달걀(왕란),10개,2500,Jul-12,황금알,1,전통시장,350000,노원구
322527,96,공릉 도깨비시장,260,"조기(냉동,수입산)",1마리(20cm),4000,Jul-12,"중국산,부세",1,전통시장,350000,노원구
322528,96,공릉 도깨비시장,152,"명태(러시아,냉동)",1마리(45cm),0,Jul-12,,1,전통시장,350000,노원구
322529,96,공릉 도깨비시장,256,"오징어(냉동,국산)",1마리(25cm),3000,Jul-12,제주산,1,전통시장,350000,노원구
322530,96,공릉 도깨비시장,266,"고등어(생물,국산)",1마리(30cm),5000,Jul-12,부산,1,전통시장,350000,노원구
322579,133,원당시장,305,"사과(부사, 300g)",1개,3333,Jul-12,"예산부사(대)3개10,000원",1,전통시장,620000,관악구
322580,133,원당시장,306,"배(신고, 600g)",1개,3500,Jul-12,안성신고배(대) ,1,전통시장,620000,관악구
322581,133,원당시장,307,배추(2.5~3kg),1포기,4000,Jul-12,국산(햇배추),1,전통시장,620000,관악구
322582,133,원당시장,308,무(1kg),1개,2000,Jul-12,햇무우,1,전통시장,620000,관악구
322583,133,원당시장,309,양파(1.5kg망),1망,3000,Jul-12,국산(중망)햇양파,1,전통시장,620000,관악구
322584,133,원당시장,310,상추(100g),100g,1000,Jul-12,"국산400g4,000원",1,전통시장,620000,관악구
322585,133,원당시장,311,오이(다다기),1개,400,Jul-12,"국산5개2,000원",1,전통시장,620000,관악구
322586,133,원당시장,312,애호박,1개,1000,Jul-12,웰빙애호박,1,전통시장,620000,관악구
322587,133,원당시장,58,"쇠고기(한우,불고기)",600g(1등급),24000,Jul-12,음성농협,1,전통시장,620000,관악구
322588,133,원당시장,99,돼지고기(생삼겹살),600g,13800,Jul-12,음성농협,1,전통시장,620000,관악구
322589,133,원당시장,283,닭고기(육계),1마리,6000,Jul-12,체리브로,1,전통시장,620000,관악구
322590,133,원당시장,17,달걀,10개,2500,Jul-12,참좋은위생란,1,전통시장,620000,관악구
322591,133,원당시장,136,"조기(국산,생물)",1마리,1000,Jul-12,"10마리10,000",1,전통시장,620000,관악구
322592,133,원당시장,152,"명태(러시아,냉동)",1마리,0,Jul-12,없음,1,전통시장,620000,관악구
322593,133,원당시장,256,"오징어(냉동,국산)",1마리,2500,Jul-12,"국산2마리5,000원",1,전통시장,620000,관악구
322594,133,원당시장,268,"고등어(냉동,국산)",1마리,3000,Jul-12,국산(대),1,전통시장,620000,관악구
322595,147,롯데백화점 잠실점,305,"사과(부사, 300g)",1개,5625,Jul-12,4개 22500원 친환경,2,대형마트,710000,송파구
322596,147,롯데백화점 잠실점,306,"배(신고, 600g)",1개,6466,Jul-12,2개 13800원친환겅,2,대형마트,710000,송파구
322597,147,롯데백화점 잠실점,26,배추,1포기,3500,Jul-12,솎음배추 670g,2,대형마트,710000,송파구
322598,147,롯데백화점 잠실점,133,무(세척무),1포기(1.2kg),2500,Jul-12,,2,대형마트,710000,송파구
322599,147,롯데백화점 잠실점,309,양파(1.5kg망),1망(1.5kg),5580,Jul-12,햇양파1.6k,2,대형마트,710000,송파구
322600,147,롯데백화점 잠실점,310,상추(100g),1봉(150g),1800,Jul-12,,2,대형마트,710000,송파구
322601,147,롯데백화점 잠실점,311,오이(다다기),1개,990,Jul-12,2개 1980원 ,2,대형마트,710000,송파구
322602,147,롯데백화점 잠실점,312,애호박,1개,1980,Jul-12,논개 ,2,대형마트,710000,송파구
322603,147,롯데백화점 잠실점,58,"쇠고기(한우,불고기)",600g(1+등급),39000,Jul-12,냉장 설도 ,2,대형마트,710000,송파구
322604,147,롯데백화점 잠실점,202,돼지고기(생삼겹살),600g,22800,Jul-12,제천 박달재 ,2,대형마트,710000,송파구
322605,147,롯데백화점 잠실점,283,닭고기(육계),1마리(1kg),9900,Jul-12,하림 830g,2,대형마트,710000,송파구
322606,147,롯데백화점 잠실점,134,달걀(왕란),10개,3400,Jul-12,신선란 ,2,대형마트,710000,송파구
322607,147,롯데백화점 잠실점,314,"냉동참조기(20cm,국산)",1마리,0,Jul-12,미입고,2,대형마트,710000,송파구
322608,147,롯데백화점 잠실점,302,명태,1마리(40cm),0,Jul-12,미입고,2,대형마트,710000,송파구
322609,147,롯데백화점 잠실점,254,"오징어(생물,국산)",1마리(25cm),2160,Jul-12,2마리 7500원,2,대형마트,710000,송파구
322610,147,롯데백화점 잠실점,266,"고등어(생물,국산)",1마리(40cm),8000,Jul-12,대,2,대형마트,710000,송파구
322611,148,홈플러스 잠실점,305,"사과(부사, 300g)",1개,3200,Jul-12,4개 12800원,2,대형마트,710000,송파구
322612,148,홈플러스 잠실점,306,"배(신고, 600g)",1개,4266,Jul-12,3개 12800원,2,대형마트,710000,송파구
322613,148,홈플러스 잠실점,307,배추(2.5~3kg),1포기,1990,Jul-12,,2,대형마트,710000,송파구
322614,148,홈플러스 잠실점,25,무,1개(1kg),1660,Jul-12, ,2,대형마트,710000,송파구
322615,148,홈플러스 잠실점,309,양파(1.5kg망),1망(1.5kg),3280,Jul-12,햇양파 ,2,대형마트,710000,송파구
322616,148,홈플러스 잠실점,310,상추(100g),1봉,1000,Jul-12,150g,2,대형마트,710000,송파구
322617,148,홈플러스 잠실점,311,오이(다다기),1개,380,Jul-12,,2,대형마트,710000,송파구
322618,148,홈플러스 잠실점,119,호박(인큐베이터),1개,830,Jul-12,논개 ,2,대형마트,710000,송파구
322619,148,홈플러스 잠실점,58,"쇠고기(한우,불고기)",600g(1등급),23880,Jul-12,앞다리 ,2,대형마트,710000,송파구
322620,148,홈플러스 잠실점,99,돼지고기(생삼겹살),600g,16080,Jul-12,홈플러스 ,2,대형마트,710000,송파구
322621,148,홈플러스 잠실점,283,닭고기(육계),1마리(1000g),5780,Jul-12,황금닭,2,대형마트,710000,송파구
322622,148,홈플러스 잠실점,171,달걀(특란),10개,2000,Jul-12,신선특란,2,대형마트,710000,송파구
322623,148,홈플러스 잠실점,259,"조기(냉동,국산)",1마리(20cm),1280,Jul-12,5마리 6400원,2,대형마트,710000,송파구
322624,148,홈플러스 잠실점,152,"명태(러시아,냉동)",1마리(45cm),2280,Jul-12,,2,대형마트,710000,송파구
322625,148,홈플러스 잠실점,254,"오징어(생물,국산)",1마리(25cm),2780,Jul-12,해동,2,대형마트,710000,송파구
322626,148,홈플러스 잠실점,266,"고등어(생물,국산)",1마리(30cm),2900,Jul-12,중 행사,2,대형마트,710000,송파구
322819,84,청량리시장,279,사과(중품),1개(300g),2500,Jul-12,영주,1,전통시장,230000,동대문구
322820,84,청량리시장,284,배(중품),1개(600g),3000,Jul-12,성환,1,전통시장,230000,동대문구
322821,84,청량리시장,271,배추(중간),1포기,3000,Jul-12,국내산,1,전통시장,230000,동대문구
322822,84,청량리시장,25,무,1개,2000,Jul-12,국내산,1,전통시장,230000,동대문구
322823,84,청량리시장,309,양파(1.5kg망),1망,2000,Jul-12,국내산,1,전통시장,230000,동대문구
322824,84,청량리시장,310,상추(100g),1봉지,750,Jul-12,1근3000원,1,전통시장,230000,동대문구
322825,84,청량리시장,311,오이(다다기),1개,300,Jul-12,국내산,1,전통시장,230000,동대문구
322826,84,청량리시장,312,애호박,1개,500,Jul-12,국내산,1,전통시장,230000,동대문구
322827,84,청량리시장,58,"쇠고기(한우,불고기)",600g(1등급),21000,Jul-12,국내산,1,전통시장,230000,동대문구
322828,84,청량리시장,99,돼지고기(생삼겹살),600g,15000,Jul-12,국내산,1,전통시장,230000,동대문구
322829,84,청량리시장,283,닭고기(육계),1마리(1kg),4500,Jul-12,국내산,1,전통시장,230000,동대문구
322830,84,청량리시장,134,달걀(왕란),10개,1500,Jul-12,국내산,1,전통시장,230000,동대문구
322831,84,청량리시장,260,"조기(냉동,수입산)",1마리(15cm),3000,Jul-12,중국산 부세,1,전통시장,230000,동대문구
322832,84,청량리시장,264,"명태(냉동,수입산)",1마리(40cm),2000,Jul-12,러시아 동태,1,전통시장,230000,동대문구
322833,84,청량리시장,256,"오징어(냉동,국산)",1마리(25m),2000,Jul-12,울릉도,1,전통시장,230000,동대문구
322834,84,청량리시장,268,"고등어(냉동,국산)",1마리(20cm),3000,Jul-12,생물 중,1,전통시장,230000,동대문구
322835,85,경동시장,279,사과(중품),1개,2500,Jul-12,문경,1,전통시장,230000,동대문구
322836,85,경동시장,306,"배(신고, 600g)",1개,3000,Jul-12,신고,1,전통시장,230000,동대문구
322837,85,경동시장,307,배추(2.5~3kg),1포기,3500,Jul-12,국내산,1,전통시장,230000,동대문구
322838,85,경동시장,308,무(1kg),1포기,2000,Jul-12,제주,1,전통시장,230000,동대문구
322839,85,경동시장,24,양파,1망(1.7kg),2300,Jul-12,무안,1,전통시장,230000,동대문구
322840,85,경동시장,310,상추(100g),100g,750,Jul-12,1근 3000원,1,전통시장,230000,동대문구
322841,85,경동시장,311,오이(다다기),1개,400,Jul-12,국산,1,전통시장,230000,동대문구
322842,85,경동시장,312,애호박,1개,700,Jul-12,국산  ,1,전통시장,230000,동대문구
322843,85,경동시장,58,"쇠고기(한우,불고기)",600g(1등급),15000,Jul-12,국내산,1,전통시장,230000,동대문구
322844,85,경동시장,202,돼지고기(생삼겹살),600g,11000,Jul-12,국내산,1,전통시장,230000,동대문구
322845,85,경동시장,283,닭고기(육계),1마리,4000,Jul-12,국내산,1,전통시장,230000,동대문구
322846,85,경동시장,134,달걀(왕란),10개,1500,Jul-12,국내산,1,전통시장,230000,동대문구
322847,85,경동시장,260,"조기(냉동,수입산)",1마리(20cm),5000,Jul-12,"중국산, 부세",1,전통시장,230000,동대문구
322848,85,경동시장,264,"명태(냉동,수입산)",1마리(35cm),2000,Jul-12,러시아 동태,1,전통시장,230000,동대문구
322849,85,경동시장,256,"오징어(냉동,국산)",1마리(25cm),2500,Jul-12,해동 울릉도,1,전통시장,230000,동대문구
322850,85,경동시장,266,"고등어(생물,국산)",1마리(20cm),3000,Jul-12,생물 중,1,전통시장,230000,동대문구
322851,100,홈플러스 중계점,305,"사과(부사, 300g)",1개,3200,Jul-12,4개12800원,2,대형마트,350000,노원구
322852,100,홈플러스 중계점,306,"배(신고, 600g)",1개,4260,Jul-12,3개12800원,2,대형마트,350000,노원구
322853,100,홈플러스 중계점,307,배추(2.5~3kg),1포기(1960g),0,Jul-12,,2,대형마트,350000,노원구
322854,100,홈플러스 중계점,308,무(1kg),1개,1390,Jul-12,행사7/19~25일,2,대형마트,350000,노원구
322855,100,홈플러스 중계점,309,양파(1.5kg망),1망(1.6kg),2280,Jul-12,행사7/19~25일,2,대형마트,350000,노원구
322856,100,홈플러스 중계점,23,상추, (138g),1000,Jul-12,,2,대형마트,350000,노원구
322857,100,홈플러스 중계점,311,오이(다다기),1개,360,Jul-12,,2,대형마트,350000,노원구
322858,100,홈플러스 중계점,312,애호박,1개,830,Jul-12,,2,대형마트,350000,노원구
322859,100,홈플러스 중계점,131,쇠고기(한우1등급),600g,26880,Jul-12,안심으뜸선한우1등급,2,대형마트,350000,노원구
322860,100,홈플러스 중계점,99,돼지고기(생삼겹살),600g,17880,Jul-12,"제주포크,",2,대형마트,350000,노원구
322861,100,홈플러스 중계점,283,닭고기(육계),1마리(1kg),10800,Jul-12,진토종닭,2,대형마트,350000,노원구
